* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-01-12,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Fantasy Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A1957

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-01-12,23:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
263,4,289,,278,0,5,Dobson,006
* Correction factor was 0.962 but not applied
* Residual Ozone was 26

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.02,26.3,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
998,1.01,9,12.9,325
850,1.41,1,23,296
700,1.75,-7,21,297
662,2.35,-9,27,284
588,1.44,-14,34,284
500,1.55,-21,35,284
462,1.91,-25,37,289
443,1.84,-27,38,289
425,1.7,-28,40,293
407,1.73,-30,40,293
328,1.04,-41,49,291
300,1.17,-46,54,294
274,1.1,-51,54,296
250,2.26,-55,59,295
238,2.3,-56,54,295
217,5.01,-53,48,296
200,5.43,-51,40,294
180,5.69,-47,34,294
172,5.24,-47,31,299
158,3.41,-48,34,292
150,3.42,-49,28,292
131,3.57,-50,26,286
114,5.05,-52,21,295
104,6.36,-51,24,290
100,6.16,-52,25,284
70,11,-50,15,270
57.2,12.2,-49,10,286
50,13.5,-48,5,255
45.5,13.8,-48,11,302
43.5,13.7,-49,13,289
39.7,13.9,-49,4,288
33.1,13.9,-46,4,71
30,13,-46,4,142
26.4,11.1,-44,2,69
23.1,12.5,-41,3,112
20,11,-39,7,76
18.6,9.94,-39,5,137
15.6,9.15,-37,10,82
12.6,8.39,-32,8,89
10,6.7,-28
7,4.37,-22
6.7,4.1,-21
