* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-03-16,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Fantasy Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4949

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-03-16,23:20:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
216,4,280,,291,0,5,Dobson,006
* Correction factor was 1.041 but not applied
* Residual Ozone was 64

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.01,27.2,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
992,1.29,9,12.9,291
957,1.64,5,16,283
922,1.66,2,18,283
850,1.55,-2,23,283
700,1.25,-10,21,268
628,1.53,-15,27,257
557,1.11,-20,30,256
500,1.33,-24,30,257
473,1.49,-27,31,258
400,1.11,-35,36,256
383,1.32,-37,40,253
350,1.36,-42,46,249
320,1.15,-46,52,251
300,1.47,-50,47,251
267,3.29,-53,45,253
254,3.88,-51,43,252
243,3.56,-51,40,253
222,4.39,-48,32,260
200,3.81,-46,27,257
185,3.14,-46,25,259
169,4.03,-47,25,265
150,6.12,-46,20,267
123,7.71,-48,19,271
112,5.28,-48,17,280
100,6.34,-49,15,271
93.6,6.28,-51,13,287
85.4,8.68,-50,13,296
81.6,9.28,-49,14,314
77.9,8.49,-50,15,287
74.4,8.4,-51,15,301
70,11.1,-50,13,287
64.8,12.7,-49,14,294
59.1,11.1,-50,10,291
50,11.7,-50,9,300
41,12.4,-50,4,325
35.7,11.7,-50,8,296
32.6,12.2,-50,6,348
30,11.5,-50,8,306
28.4,11.4,-49,6,285
25.9,12.1,-49,4,275
20,10.9,-46,4,224
15.1,9.05,-44,11,273
