* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-04-27,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Fantasy Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4952

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-04-27,23:25:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
255,4,272,,286,2,0,Dobson,006
* Correction factor was 1.053 but not applied
* Residual Ozone was 17

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.03,26.7,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1009,0,6,10.8,285
1000,0.6,6,14,278
973,2.44,4,18,259
850,2.23,0,20,263
700,2.22,-7,19,259
500,1.81,-24,23,261
375,1.35,-39,24,265
300,1.14,-51,26,272
286,1.19,-53,25,268
273,1.15,-55,24,268
248,1.28,-58,23,269
237,1.09,-59,26,271
226,1.3,-59,27,266
200,2.89,-57,25,269
186,3.39,-54,21,271
178,3.04,-54,23,271
150,4.19,-52,21,269
128,5.49,-53,15,281
123,5.08,-53,19,285
112,6.12,-52,17,276
107,4.72,-53,17,272
100,5.77,-52,15,268
92.9,7.71,-52,12,277
80.8,8.82,-53,9,278
70,12.4,-53,6,287
64,12.4,-53,15,283
58.3,13.5,-51,13,264
50,13.9,-52,11,261
48.5,13.7,-52,9,270
44.2,14.1,-51,10,292
42.2,13.7,-52,11,295
40.3,13.7,-52,13,287
36.7,14.2,-50,14,268
33.5,13.8,-49,11,298
32,13.9,-49,13,288
30,13.1,-50,10,282
25.5,12.1,-49,16,286
23.2,13,-49,17,259
22.2,11.4,-49,13,273
21.2,10.7,-49,12,277
20,10.3,-49,11,280
15.4,7.74,-46,14,276
14.1,6.94,-47,10,265
13.5,6.16,-47,8,258
12.3,5.44,-45,7,260
11.8,5.78,-44,6,263
11.2,5.58,-44,6,262
10.7,5.41,-43,6,259
10,4.96,-44,5,252
7,3.04,-41
5.8,2.48,-39
