
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-08-17,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4969

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-08-17,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
302.6,4,313.7,-1.004,315,2,5,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.045,27.8,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1000,2.73,4,8.2,308
964,3.22,2,12,301
850,2.96,-1,20,277
799,2.92,-3,25,276
700,2.45,-9,25,274
634,2.39,-14,29,270
609,2.26,-16,33,273
585,2.29,-18,34,274
562,2.16,-20,37,283
500,2.08,-26,31,266
438,1.63,-33,30,269
300,1.28,-55,32,272
253,1.05,-64,33,271
241,1.04,-67,36,270
200,3.46,-69,35,257
188,5.44,-66,33,266
179,6.11,-65,33,255
162,6.63,-64,27,263
154,6.41,-64,30,258
150,7.01,-64,30,261
140,8.37,-63,34,254
127,5.97,-64,36,256
121,6.22,-64,33,256
115,7.83,-64,35,254
109,6.65,-65,37,254
104,6.86,-65,37,255
100,8.68,-66,36,254
94.4,11.6,-66,38,247
85.5,14.2,-66,37,248
81.4,15,-66,39,252
73.7,15.7,-65,42,250
70,16.6,-64,38,247
66.8,17.7,-64,38,247
63.6,17.9,-64,37,248
60.6,17.7,-64,37,251
57.7,18.2,-64,35,242
54.9,18.1,-65,38,246
52.3,18.5,-65,35,250
50,17.6,-65,38,243
47.4,17,-66,43,247
38.8,16,-68,43,245
37,16.1,-68,42,243
31.8,14.6,-67,46,249
30,13.9,-67,43,247
26.1,11.8,-67,41,239
20,8.35,-67,49,255
17.5,6.95,-68,46,249
15.8,6.01,-66,45,245
13.7,5.38,-66,47,245
13,5.54,-66,49,247
11.8,4.88,-65,47,248
11.2,4.47,-64,45,247
10,4.09,-63,45,256
7,3.62,-59,50,258
6,2.84,-54
5.5,2.5,-52
5,2.53,-49
4,1.86,-45
4.3,2.05,-46
3.8,1.66,-44
3.3,1.37,-43
