* This file was re-written by PREP_CSX to apply WOUDC correction data.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1999-04-13,ABM,1.0,Atmosphere Watch

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Fantasy Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A4955

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-04-13,23:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
243,4,275,,315,0,0,Dobson,006
* Correction factor was 1.143 but not applied
* Residual Ozone was 32

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.02,26.6,constant_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
987,1.59,8,12.4,266
917,2.09,0,16,264
850,2.06,-5,14,267
818,2.05,-6,17,272
788,2.09,-8,18,280
729,1.85,-12,20,288
700,2.01,-13,19,291
622,1.82,-19,28,303
573,1.55,-24,27,322
500,1.6,-29,36,327
485,1.63,-31,40,327
408,1.21,-41,45.9,324
341,1.22,-50,42,323
311,2.34,-52,38,321
300,4.13,-51,35,314
283,5.07,-50,33,311
258,4.79,-50,32.8,307
247,5.12,-49,32,301
236,4.89,-48,31,296
225,5.23,-48,30,290
206,4.91,-49,26,282
200,5.07,-48,25,281
180,4.25,-48,20,288
164,4.87,-48,19,286
157,3.83,-49,20,291
150,4.89,-50,22,290
143,6.02,-51,23,282
136,5.58,-51,24,278
130,6.83,-51,22,289
114,4.75,-51,22,282
104,7.23,-51,18,285
100,7.34,-52,22,284
86,9.39,-52,21.5,289
82.1,10.4,-52,19,281
74.8,11.2,-53,21,282
70,11.5,-53,22,267
59.3,14,-52,18,266
51.6,13.4,-51,26,282
50,12.9,-50,26,270
41,12.1,-52,23,282
37.4,13.3,-50,28,268
31.1,12.6,-48,29,267
30,13.1,-48,30,263
28.4,13.2,-47,30,257
24.8,12.8,-48,29.5,267
20,9.56,-48,30,259
18.9,9.23,-47,31,256
18,8.46,-47,33,262
15.1,6.45,-46,28,259
14.4,6.34,-47,33,255
12.6,4.92,-45,43,256
11.5,4.53,-47,41,249
