*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-11-09,02:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
365,,,1.07,417,0,0,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
982,1.7,2,0,0,,,,,
850,2.0,-9,14,250,,,,,
700,1.8,-21,12,265,,,,,
500,1.6,-35,17,255,,,,,
415,2.3,-42,12,246,,,,,
332,4.3,-42,12,241,,,,,
300,6.3,-41,16,233,,,,,
278,6.9,-40,18,233,,,,,
255,4.3,-38,19,225,,,,,
234,4.0,-36,20,223,,,,,
200,9.5,-36,24,222,,,,,
188,10.8,-35,24,220,,,,,
166,5.0,-36,21,222,,,,,
150,6.8,-36,20,222,,,,,
128,9.0,-36,18,220,,,,,
122,8.8,-38,16,218,,,,,
117,11.6,-38,15,217,,,,,
112,11.1,-38,15,221,,,,,
107,13.0,-37,15,220,,,,,
103,12.8,-37,16,218,,,,,
100,13.7,-36,15,215,,,,,
94.2,16.5,-37,13,215,,,,,
90.2,13.7,-37,11,215,,,,,
82.7,17.3,-37,11,219,,,,,
70,17.3,-39,7,214,,,,,
58.3,18.8,-38,6,180,,,,,
50,18.5,-38,6,191,,,,,
44.9,17.7,-39,4,161,,,,,
37.7,17.9,-37,6,170,,,,,
30,15.6,-40,6,149,,,,,
20,12.4,-40,14,123,,,,,
16.4,10.6,-39,12,136,,,,,
14.4,8.4,-38,13,105,,,,,
10,5.9,-35,15,133,,,,,
7,4.0,-36,20,113,,,,,
6.6,3.8,-35,24,108,,,,,

* OC;VAISALA SYSTEM  XtrapO3=26

