*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-06-22,06:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
335,,,0.83,307,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
997,3.4,-1,0,0,,,,,
850,3.3,-12,18,257,,,,,
700,3.0,-21,27,233,,,,,
500,2.5,-30,46,236,,,,,
300,1.7,-57,57,237,,,,,
200,6.7,-60,39,238,,,,,
150,10.5,-61,31,250,,,,,
137,13.4,-61,29,244,,,,,
118,18.2,-60,30,254,,,,,
100,12.9,-61,29,251,,,,,
88.7,16.0,-61,30,257,,,,,
80.6,15.6,-62,30,260,,,,,
70,16.8,-63,32,259,,,,,
63.2,16.8,-62,32,263,,,,,
57.3,18.3,-64,29,259,,,,,
50,17.7,-65,30,263,,,,,
44.8,18.1,-65,32,267,,,,,
30,13.7,-67,43,271,,,,,
20,9.5,-71,46,267,,,,,
10,4.7,-70,55,276,,,,,
9.5,4.5,-69,57,275,,,,,

* OC;VAISALA SYSTEM  XtrapO3=36

