*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-04-13,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
265,,,1.08,307,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
996,2.0,3,0,0,,,,,
850,1.9,-8,17,275,,,,,
762,1.7,-14,20,267,,,,,
700,2.4,-13,26,248,,,,,
602,1.3,-15,37,241,,,,,
500,1.4,-22,41,244,,,,,
300,1.0,-48,53,255,,,,,
256,0.7,-56,51,245,,,,,
222,1.4,-61,46,241,,,,,
200,3.2,-58,44,247,,,,,
192,4.0,-57,44,249,,,,,
150,4.7,-54,38,249,,,,,
132,4.4,-54,34,250,,,,,
100,9.3,-57,33,243,,,,,
86.2,10.7,-57,30,246,,,,,
82.2,12.2,-56,29,245,,,,,
70,13.3,-56,30,251,,,,,
61.9,13.8,-56,30,247,,,,,
50,13.2,-57,24,250,,,,,
48.9,12.9,-57,24,249,,,,,
40.5,13.5,-55,24,245,,,,,
40.5,13.5,-55,24,245,,,,,
35.2,11.2,-53,24,246,,,,,
30,12.1,-52,21,246,,,,,
26.6,13.5,-52,19,252,,,,,
20,11.5,-51,12,257,,,,,
16,8.7,-50,18,268,,,,,
15.3,9.0,-50,19,265,,,,,
14.6,7.7,-50,18,264,,,,,
13.3,8.1,-49,13,272,,,,,
12.2,6.0,-50,15,271,,,,,
10,5.3,-48,21,260,,,,,
7,3.6,-38,20,272,,,,,
6,2.9,-35,18,276,,,,,

* OC;VAISALA SYSTEM  XtrapO3=20

