*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-10-14,00:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
341,,,1.07,389,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
988,2.3,5,0,0,,,,,
850,3.1,2,31,294,,,,,
700,3.1,-2,34,281,,,,,
584,4.1,-11,38,271,,,,,
500,3.7,-16,44,263,,,,,
408,3.0,-27,46,260,,,,,
359,3.2,-33,44,259,,,,,
300,1.5,-40,46,259,,,,,
219,1.3,-59,50,257,,,,,
200,2.6,-61,45,258,,,,,
181,5.6,-57,37,259,,,,,
157,7.9,-50,30,250,,,,,
150,7.7,-48,27,255,,,,,
131,4.6,-47,29,253,,,,,
109,6.7,-47,23,259,,,,,
100,9.2,-47,20,255,,,,,
87.2,12.2,-45,18,259,,,,,
70,15.2,-45,17,266,,,,,
66.6,15.8,-46,18,264,,,,,
60.9,15.7,-44,18,261,,,,,
55.7,16.5,-43,16,256,,,,,
53.3,15.4,-44,14,257,,,,,
50,16.1,-43,13,270,,,,,
44.6,17.0,-42,14,276,,,,,
40.8,15.8,-44,11,264,,,,,
37.3,16.3,-42,9,260,,,,,
30,16.2,-42,12,263,,,,,
25,14.0,-42,8,254,,,,,
21.9,13.6,-42,11,233,,,,,
20,14.1,-39,9,246,,,,,
13.5,9.3,-39,10,204,,,,,
10,6.9,-39,4,198,,,,,
7,4.9,-38,6,129,,,,,
5,3.5,-36,8,148,,,,,
4.8,3.3,-36,9,159,,,,,

* OC;VAISALA SYSTEM  XtrapO3=22

