*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-07-30,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
286,,,0.99,293,2,7,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1015,2.8,4,0,0,,,,,
1000,2.9,4,15,345,,,,,
850,2.5,3,19,341,,,,,
700,2.2,-9,23,340,,,,,
598,2.3,-16,20,323,,,,,
500,1.3,-26,22,318,,,,,
430,1.4,-34,18,313,,,,,
300,1.1,-54,27,305,,,,,
273,0.9,-59,25,305,,,,,
214,1.0,-70,30,305,,,,,
200,2.1,-71,27,304,,,,,
150,10.2,-63,15,298,,,,,
144,12.0,-62,16,282,,,,,
130,10.7,-64,14,281,,,,,
124,11.8,-64,14,281,,,,,
112,8.9,-63,15,274,,,,,
100,11.4,-64,16,273,,,,,
83.7,10.2,-64,19,265,,,,,
70,10.9,-67,20,255,,,,,
56.2,15.8,-69,28,256,,,,,
50,16.3,-70,30,261,,,,,
41.5,15.9,-71,32,265,,,,,
30,13.3,-71,41,267,,,,,
20,8.7,-73,48,277,,,,,
15,5.8,-72,61,273,,,,,
10,3.9,-66,67,282,,,,,
7,2.8,-58,69,284,,,,,
5,2.1,-49,77,279,,,,,
3.9,1.5,-43,,,,,,,

* OC;VAISALA SYSTEM  XtrapO3=10

