*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-09-09,05:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
337,,,1.01,372,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
988,2.7,4,0,0,,,,,
850,2.8,-1,21,283,,,,,
700,3.0,-7,23,257,,,,,
679,2.6,-9,22,257,,,,,
628,3.4,-14,24,256,,,,,
500,3.1,-27,25,264,,,,,
397,2.0,-38,23,262,,,,,
300,1.6,-53,32,263,,,,,
263,2.6,-56,27,260,,,,,
240,1.8,-58,29,264,,,,,
200,5.5,-56,25,260,,,,,
180,7.1,-55,24,268,,,,,
172,6.1,-55,26,268,,,,,
150,6.1,-55,25,264,,,,,
100,12.0,-52,30,268,,,,,
81.5,14.6,-52,33,260,,,,,
74.3,13.3,-51,32,267,,,,,
70,13.8,-51,34,263,,,,,
64.7,15.6,-49,32,262,,,,,
59.1,16.4,-49,33,263,,,,,
56.4,16.0,-50,31,262,,,,,
50,16.9,-50,37,258,,,,,
44.9,17.5,-48,36,263,,,,,
40.9,16.3,-48,37,267,,,,,
30,15.0,-49,34,265,,,,,
25.9,14.3,-48,38,261,,,,,
23.7,14.4,-48,40,254,,,,,
20,12.8,-44,37,267,,,,,
10,6.7,-44,50,258,,,,,
7,4.6,-41,,,,,,,
6.8,4.5,-41,,,,,,,

* OC;VAISALA SYSTEM  XtrapO3=31

