*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-07-25,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
295,,,0.97,302,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1018,3.7,5,0,0,,,,,
1000,3.6,5,10,321,,,,,
850,3.3,-4,7,341,,,,,
700,3.0,-10,11,314,,,,,
500,2.5,-28,18,323,,,,,
410,1.9,-38,26,321,,,,,
300,1.7,-53,29,319,,,,,
272,1.5,-58,29,319,,,,,
235,1.7,-64,29,318,,,,,
200,4.1,-67,23,309,,,,,
150,8.0,-64,20,288,,,,,
136,10.0,-63,23,288,,,,,
124,9.5,-64,23,284,,,,,
107,13.2,-62,27,277,,,,,
100,13.8,-62,30,275,,,,,
88.1,12.8,-62,28,269,,,,,
80,14.0,-61,30,268,,,,,
70,13.2,-62,37,273,,,,,
62.7,9.0,-62,44,268,,,,,
59.8,11.7,-62,46,267,,,,,
54.2,10.3,-63,48,268,,,,,
50,13.9,-64,52,266,,,,,
49.2,14.6,-63,53,266,,,,,
42.5,14.3,-63,55,260,,,,,
38.5,13.3,-64,56,260,,,,,
34.9,13.2,-64,58,261,,,,,
30,13.5,-64,63,259,,,,,
20,9.5,-67,61,263,,,,,
15.8,7.3,-69,63,260,,,,,
13.6,6.0,-71,71,266,,,,,
10,4.3,-70,72,265,,,,,
7,3.1,-69,75,265,,,,,
5,2.2,-59,77,258,,,,,
4.1,2.0,-55,73,259,,,,,

* OC;VAISALA SYSTEM  XtrapO3=15

