*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-10-25,02:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
307,,,1.06,345,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
1004,2.5,6,0,0,,,,,
1000,2.5,5,13,297,,,,,
850,2.7,5,17,287,,,,,
700,2.6,-6,23,285,,,,,
593,3.1,-10,30,283,,,,,
500,2.7,-18,32,291,,,,,
396,2.1,-30,36,282,,,,,
380,2.6,-32,37,282,,,,,
300,1.7,-47,39,281,,,,,
242,1.6,-59,43,274,,,,,
200,2.4,-67,40,288,,,,,
163,4.7,-64,42,278,,,,,
150,4.6,-64,40,276,,,,,
134,5.6,-64,39,275,,,,,
116,2.1,-64,44,271,,,,,
100,5.1,-67,46,267,,,,,
70,15.4,-60,54,255,,,,,
64.1,17.3,-58,55,256,,,,,
58.3,16.2,-57,55,256,,,,,
53.1,15.4,-56,57,251,,,,,
50,15.5,-55,57,248,,,,,
46.1,15.5,-53,56,247,,,,,
35,11.6,-47,62,248,,,,,
30,11.5,-43,61,246,,,,,
28,11.6,-41,63,245,,,,,
24.6,15.7,-37,66,240,,,,,
20,15.9,-33,48,235,,,,,
17.4,13.2,-30,40,246,,,,,
16.7,13.0,-31,38,247,,,,,
12.4,9.2,-34,32,249,,,,,
10,7.1,-34,35,230,,,,,
7,4.6,-29,19,229,,,,,
5.3,3.0,-27,24,210,,,,,

* OC;VAISALA SYSTEM  XtrapO3=20

