*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-08-06,23:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
347,,,0.99,364,2,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
982,3.3,6,0,0,,,,,
850,2.9,-1,23,341,,,,,
700,2.6,-10,19,338,,,,,
500,2.0,-26,17,324,,,,,
411,1.7,-38,18,332,,,,,
300,1.8,-54,22,338,,,,,
260,3.6,-56,21,336,,,,,
237,3.3,-57,23,334,,,,,
215,7.0,-53,25,323,,,,,
200,6.4,-52,26,315,,,,,
171,4.5,-52,27,310,,,,,
156,6.6,-53,29,304,,,,,
150,6.4,-53,31,304,,,,,
135,11.1,-53,34,302,,,,,
123,8.2,-52,36,296,,,,,
100,11.4,-52,41,290,,,,,
70,14.5,-52,47,287,,,,,
64.6,16.4,-52,49,285,,,,,
58.8,15.7,-53,51,281,,,,,
53.6,15.9,-52,52,277,,,,,
50,17.1,-49,52,276,,,,,
48.9,17.6,-48,51,276,,,,,
42.6,18.4,-49,53,279,,,,,
40.7,16.7,-50,53,279,,,,,
30,15.1,-48,56,274,,,,,
20,12.2,-44,58,270,,,,,
13.2,8.6,-40,64,259,,,,,
11.6,9.0,-38,71,258,,,,,
10,7.3,-35,68,260,,,,,
7,4.5,-31,70,256,,,,,
5,3.1,-28,,,,,,,
4.7,2.9,-29,,,,,,,

* OC;VAISALA SYSTEM  XtrapO3=19

