*
* This file was generated using WODC 80 column formatted data
* 'na' is used where a model or instrument number is not available
*

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-02,ABM,0.0,

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,MACQUARIE ISLAND,AUS,94998

#INSTRUMENT
Name,Model,Number
Ecc,na,na

#LOCATION
Latitude,Longitude,Height
-54.5,158.967,6

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1994-04-08,11:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
281,,,1.01,289,0,5,,

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidty,SampleTemperature
996,1.6,7,0,0,,,,,
850,1.9,2,21,284,,,,,
700,2.2,-5,22,280,,,,,
636,2.4,-10,27,281,,,,,
500,1.7,-21,31,286,,,,,
374,1.3,-36,40,283,,,,,
300,1.5,-48,44,285,,,,,
273,1.4,-52,43,285,,,,,
237,2.5,-55,41,286,,,,,
200,2.9,-55,36,280,,,,,
188,3.1,-55,34,283,,,,,
171,2.7,-53,35,284,,,,,
150,4.1,-52,30,294,,,,,
129,2.7,-54,28,286,,,,,
100,8.2,-55,22,290,,,,,
88.8,8.9,-53,21,281,,,,,
77.2,11.3,-53,17,285,,,,,
70,10.8,-54,16,282,,,,,
61.2,13.2,-53,18,288,,,,,
55.7,11.3,-54,17,295,,,,,
50,12.2,-52,19,290,,,,,
48.5,12.6,-52,19,287,,,,,
44.2,11.8,-52,17,286,,,,,
40.3,12.7,-51,18,294,,,,,
36.7,11.4,-51,17,291,,,,,
30,14.3,-50,15,295,,,,,
27.9,13.9,-48,14,291,,,,,
25.5,14.6,-47,14,292,,,,,
20,12.6,-47,10,273,,,,,
14.2,8.8,-44,10,285,,,,,
10,6.3,-43,6,320,,,,,
7,4.3,-40,13,291,,,,,
5,3.0,-36,15,259,,,,,
3.3,1.9,-32,17,267,,,,,

* OC;VAISALA SYSTEM  XtrapO3=12

