
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-06-25,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10736

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-06-25,01:21:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
298.4,4,320.6,-1.001,321,0,0,Dobson,115
* used ozonesonde

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.170,25.9,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012,.8,10,2.1,24
1000,.9,9,4,20
989,.9,8,5,16
954,1.9,6,10,6
850,3,3,8,22
700,2.7,-5,7,8
630,2.5,-10,4,13
583,2.4,-15,4,6
500,2.2,-22,5,10
323,1.4,-46,3,349
300,1.4,-50,7,341
256,1.2,-57,10,322
244,1.3,-59,11,325
232,1.4,-61,10,322
200,3.6,-59,12,269
183,3.9,-58,13,253
166,5.8,-58,15,259
150,5.9,-58,18,252
138,6.3,-58,18,253
125,8.3,-58,20,249
119,12.6,-57,19,252
114,12.2,-57,20,251
108,9.7,-57,22,254
100,11.4,-57,21,254
98.6,12,-57,21,253
94,11,-58,22,253
85.5,8.1,-59,22,253
77.7,7.9,-59,22,250
74,8.4,-59,21,250
70,9.6,-59,21,253
64.2,11.1,-58,20,249
58.3,12.9,-58,19,262
55.6,13.2,-58,19,262
50,13.7,-58,15,274
48.2,13.9,-58,16,273
46,14.5,-59,16,265
43.8,14.6,-59,18,270
41.8,15.1,-59,18,268
36.2,15.6,-59,21,270
32.9,14.9,-58,25,271
30,14.1,-58,27,266
27.2,13.3,-58,28,256
24.7,12.8,-57,26,256
23.6,11.9,-56,24,260
22.5,12.3,-56,23.1,265
20.5,12,-55,28,263
20,11.4,-55,28,263
18.6,9.4,-55,30,268
17.8,8.9,-55,30,267
16.2,10.5,-53,30,274
15.4,10.5,-53,31,274
11.1,7.8,-59,41,264
10,6.4,-60,42,264
9.6,6,-60,41,263
9.2,5.2,-60,40,258
7,4.1,-55,50,260
6.3,3.8,-51,48,271
5.7,3.5,-50,46,266
5,3,-52,48,257
