
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-06-12,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10729

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-06-12,00:10:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
376.8,4,402.2,-0.943,285,0,0,Dobson,115
* used ozonesonde

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.006,25.6,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1004,2,14,10.8,7
1000,2.1,13,12,57
982,2.6,11,17,268
914,3.1,11,24,338
850,3.1,7,29,334
789,3,2,27,339
733,3.2,0,27,335
700,3,-3,27,332
654,2.5,-7,28,328
629,2.7,-8,28,325
582,2.5,-13,29,321
537,2.7,-16,29,316
500,2.4,-20,29,317
403,2,-31,36,320
370,2.1,-34,37,325
339,2,-39,38,326
300,1.5,-45,41,321
284,1.5,-48,45,316
259,1.4,-53,46,315
235,1.3,-57,49,307
224,1.4,-58,52,302
200,2.1,-57,53,299
186,2.2,-58,56,296
177,2.2,-58,57,296
169,2.2,-58,55,295
150,3.2,-58,57,291
140,4.8,-56,50,291
133,5.3,-55,47,296
127,3.9,-56,43,307
121,3.3,-57,45,311
110,2.5,-60,52,303
105,2.9,-60,47,295
100,4.3,-57,39,296
95.4,4.6,-58,39,301
91,4.6,-60,40,294
86.7,5.2,-60,38,292
78.8,5.7,-58,39,291
75.1,5.3,-56,35,296
71.7,5.8,-55,33,281
70,6.6,-54,30,281
65.3,8,-54,21,311
62.3,8.4,-55,26,320
56.7,10.1,-53,26,296
50,10.8,-54,18,321
44.9,11,-56,17,317
40.8,10.6,-59,24,308
38.9,10.9,-59,30,302
32.3,16,-47,27,283
30.9,16,-47,23,292
30,16.4,-46,20,294
29.5,16.6,-45,19,299
28.2,16.6,-45,18,311
27,16.2,-46,18,318
25.8,16.2,-48,18,320
23.5,15.1,-50,19,308
21.5,14.6,-48
20,13.8,-50
18.7,13.5,-50
17.1,12.7,-48
16.3,12.9,-47
14.9,12.1,-47
14.2,11.3,-48
13.6,10.8,-50
12.4,9.1,-50
11.9,8.3,-49
10.8,7.9,-47
10,7.4,-48
9.4,6.9,-49
7,5.7,-48
6.6,5.9,-49
6.3,4.7,-49
6,4.9,-46
5.7,4.7,-44
5,4,-43
4.6,3.6,-44
