
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-07-10,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A11056

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-07-10,01:23:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
324.8,4,356.7,-1.016,330,0,0,Dobson,115
* USED OZONESONDE

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.043,27.2,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012,1.6,11,6.7,4
1000,1.9,9,11,3
954,2.7,7,14,341
920,3.1,7,14,329
850,3,5,14,318
794,3.2,5,10,307
737,2.8,0,5,327
700,2.6,-2,9,306
609,2.2,-10,9,315
500,2,-22,15,311
460,1.8,-27,15,302
311,1.4,-49,22.1,290
300,1.5,-50,19,287
283,1.6,-51,15,285
258,1,-55,14,293
235,1,-59,16,281
200,3.5,-60,20,283
176,5.2,-54,24,268
168,3.9,-53,22,265
160,3.8,-53,25,267
150,4.9,-54,24,258
146,5.8,-53,23,257
133,6.7,-54,25,265
116,4.7,-54,22,271
110,6.3,-54,21,266
100,8.5,-54,27,270
95.9,9.1,-54,24,265
91.6,8,-54,19,279
87.4,4.9,-56,23,293
83.3,5.6,-56,29,286
79.5,7.6,-55,25,276
75.9,6.8,-55,21,264
72.4,6.7,-55,14,272
70,7.3,-56,16,276
62.8,12.6,-56,15,271
57.2,15.8,-53,7,334
52.1,14.3,-55,16,304
50,15.2,-55,14,308
45.3,17.6,-51,12,307
43.3,17.2,-50,12,322
41.3,18,-49,13,324
37.7,17.2,-50,17,347
36,16.3,-50,16,346
32.9,16.4,-49,13,359
30,15.9,-50,19,348
28.6,14.7,-49,21,356
27.4,14.6,-49,23,356
25,14.7,-49,20.9,356
23.9,14.1,-49,22,357
20,12.4,-47,23,7
18.2,12.2,-46,28,7
16.6,13.3,-45,26,4
15.2,12.8,-45,25,3
12.1,11.2,-45,25,360
11.1,10.1,-44,21,355
10,9.7,-44,20,350
9.3,9,-44,22,4
8.1,7.6,-45,24,359
7.7,7.3,-45,28,1
7.4,6.8,-46,29,355
7,6.2,-47,30,352
6.2,5.7,-48,22,359
5.9,5.2,-48,25,356
5,4.5,-48,27,350
4.9,4.4,-47,25,343
