
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-03-14,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10739

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-03-14,00:43:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
252.7,4,300.4,-0.922,277,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.006,26.2,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1005,2.2,17,5.7,163
1000,2.2,17,6,159
882,2.2,6,5,178
850,2.7,12,2,154
820,3.3,12,1,159
736,1.8,8,3,220
700,2.1,5,3,253
545,1.7,-10,8,286
524,2.2,-12,7,280
500,2.3,-14,9,301
465,1.9,-19,7.7,307
447,1.6,-21,7,320
411,1.9,-26,10,314
305,2.2,-38,12,224
300,2.1,-39,11,224
267,1.8,-45,11,238
256,1.6,-47,12,238
233,1.9,-51,16,226
223,1.8,-53,15,226
213,2.9,-54,19,226
200,2.9,-55,23,229
185,2.9,-56,24,228
168,3.6,-57,23,232
160,4,-58,26,236
150,4.6,-59,26,240
139,4.7,-60,26,241
132,3.9,-60,30,242
126,3.7,-61,33,233
120,4,-61,29,229
109,4.6,-63,21,246
104,3.8,-61,24,239
100,4,-62,22,234
94.2,4.2,-62,17,233
81.4,6.6,-62,10,275
73.9,6.1,-63,11,258
70,6.6,-62,8,251
63.9,6.8,-61,10,232
60.9,8.6,-61,7,189
52.7,11.2,-59,3,210
50,11.1,-59,3,197
45.6,11.4,-59,2,119
43.5,11.2,-59,1.2,329
39.5,12.2,-56,4,114
37.7,12.2,-56,5,80
34.3,10.5,-55,4,69
32.8,9.6,-55,4,50
30,10.4,-53,5,35
28.5,10.4,-52,5,37
27.2,11.8,-50,3,44
26,12.4,-48,4,54
23.7,12.6,-47,3,30
21.7,13.8,-45,2,49
20,13.5,-44,4,37
19,13,-44,8,33
18.1,12.9,-44,7,7
16.6,13,-43,5,299
15.9,12.8,-42,3,264
14.5,12.4,-40,2,286
13.9,11.9,-40,3,337
13.3,11.5,-39,2,30
12.7,11.1,-39,5,35
11.2,10,-38,5,342
10,9,-38,4,348
9,8.3,-35,9,16
8.6,7.9,-35,6,26
7.6,7,-34,7,31
