
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-03-26,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10734

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-03-26,00:35:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
238.0,4,271.1,-0.974,264,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.006,27.0,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1010,1.7,20,2.6,209
1000,1.8,18,2,191
953,2.1,14,3,107
920,3.8,18,5,343
850,3.7,13,5,347
769,2.7,8,3,127
742,2.9,7,4,348
700,2.6,4,3,294
664,2.5,2,5,277
640,2.7,0,7,276
616,2.4,-2,7,278
500,2,-15,6,274
450,1.9,-20,8,272
432,2.1,-21,7,258
351,1.6,-33,12,283
336,1.6,-35,11,285
322,1.7,-38,12,290
300,1.5,-42,14,289
246,1.3,-53,16,300
224,1.4,-56,18,292
204,1.6,-58,17,297
200,1.6,-58,17,304
177,2.6,-57,18,285
150,2.8,-58,10,276
146,2.9,-57,9,294
133,1.8,-59,14,320
126,1.8,-60,13,312
115,2.1,-62,12,287
100,2.3,-63,7,310
94.5,2.7,-64,10,322
85.7,3.6,-64,7,312
81.6,5.2,-65,7,336
74,6.3,-62,6,295
70,8.1,-61,3,209
64,6.8,-61,3,353
61,7.9,-60,4,43
58.1,8.7,-60,3,26
55.4,8.8,-60,4,74
50,9.7,-59,5,10
48,10.4,-58,6,13
43.6,10.2,-57,2,305
41.6,10.8,-56,2,185
39.7,11.3,-57,3,111
37.8,11.7,-57,2,292
34.4,12.6,-55,8,151
32.8,12.5,-55,8,105
31.3,12.2,-54,8,94
30,12.5,-54,7,77
27.3,12.6,-52,7,45
26,12.7,-52,6,43
24.8,12,-51,3,92
23.7,12.1,-51,3,96
22.7,11.7,-51,4,100
21.6,11.7,-50,3,158
20.7,11.8,-50,4,131
20,11.7,-49,5,93
18.9,11.2,-48,3,39
18,11.2,-48,2,346
15.7,10.7,-46,4,306
15,10.1,-46,5,311
14.4,10.1,-46,6,298
13.7,9.6,-46,7,290
13.1,9.2,-45,9,264
12.6,9.1,-43,11,249
12,8.9,-43,7,230
10.5,8.1,-43,4,237
10,7.8,-40,3,84
9.6,7.6,-39,4,21
7,5.8,-36,16,279
6.5,5.4,-35,16,258
6,4.9,-35,9,246
