
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-11-21,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14999

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-11-21,01:24:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
284.3,4,324.5,-0.918,298,0,4,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.012,26.9,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1002,1.6,16,4.6,175
1000,1.6,16,5,176
850,3.1,9,3,214
818,2.9,8,5,298
788,2.6,6,5,278
700,3,1,14,270
539,2.7,-13,24,297
500,3.1,-16,28,306
479,2.8,-18,31,314
460,2.9,-20,30,311
424,2.6,-25,34,307
390,2.8,-29,32,306
343,2.5,-37,37,303
300,2.4,-40,56,299
288,2.2,-41,62,299
275,2.4,-42,65,300
252,2.4,-46,69,304
219,3,-51,60,301
200,3,-52,48,299
191,2.7,-52,43,299
174,2.8,-55,37,299
166,2.9,-56,36,298
158,2.8,-56,34,304
150,3.5,-56,33,301
137,4,-58,29,300
131,4.8,-58,27,301
125,4.8,-59,25,311
119,4.3,-60,28,304
113,2.9,-60,30,308
108,3.7,-59,26,304
103,5.4,-58,19,319
100,5,-59,19,321
93.6,4.7,-61,20,303
89.2,5.3,-58,20,284
81.1,6.7,-60,15,287
77.2,7.3,-61,15,306
73.6,9.1,-57,8,274
70,10.3,-56,2,288
67,10.8,-56,3,28
63.9,10.9,-58,2,36
60.9,10.8,-59,3,28
52.8,12.9,-58,5,15
50.3,13,-58,5,11
50,12.9,-58,5,32
48,12.7,-59,4,341
43.6,13,-58,5,51
41.6,12.6,-57,7,65
37.8,14.1,-56,5,47
36.1,14.5,-54,8,78
34.4,14.6,-54,7,81
32.9,14.5,-54,7,111
31.4,14,-54,10,86
30,14.2,-53,9,69
28.6,14.6,-51,9,81
27.3,14.4,-52,8.4,72
26,14,-52,6,73
24.9,13.9,-51,7,71
23.7,14.1,-51,9,82
21.7,13.6,-50,7,86
20.7,13.5,-51,7,87
20,13.1,-52,9,77
18.9,13.1,-52,9,78
18,12.2,-51,8,81
16.4,12,-47,13,112
14.3,11.3,-47,14,102
13.7,11,-46,16,96
13.1,10.5,-45,15,89
12.5,10.4,-44,17,72
12,10,-42,16,65
11.5,9.4,-42,15,66
10,8.6,-39,14,67
9.6,8.5,-39,13,52
9.2,8.1,-38,10,40
8.1,7.1,-35,7,49
7.4,6.5,-35,7,91
7,6.1,-35,10,73
6.8,5.9,-34,10,70
