
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2003-08-14,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A12151

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2003-08-14,03:20:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
294.4,4,325.2,-0.983,310,0,0,Dobson,115
* used ozonesonde

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.042,26.0,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1008,2,10,7.7,217
1000,2.3,9,9,221
985,3.1,7,11,224
949,3.2,4,12,224
850,2.9,-3,12,239
757,2.5,-9,14,223
700,2.7,-9,17,213
623,2.7,-13,21,210
575,3,-15,23,208
553,2.3,-17,23,207
500,2.1,-22,21,225
451,2.2,-28,22,242
397,1.9,-35,27,252
348,1.9,-42,29,258
300,1.8,-49,32,268
291,1.7,-51,33,270
265,2.1,-54,38,270
241,5.3,-53,39,274
230,6.8,-51,36,274
220,7.1,-50,34,275
200,4.2,-49,37,285
192,3.5,-49,37,283
175,3.3,-51,35,283
167,3.4,-51,34,282
150,3.8,-53,35,280
145,4,-53,35,278
139,3.9,-52,34,281
126,3.7,-53,33,274
115,4.1,-55,29,287
110,4.9,-56,34,288
100,5.6,-56,34,278
95.3,6.2,-57,33,277
90.9,4.9,-58,31,274
86.7,5.5,-58,29,286
82.6,5.1,-59,34,285
78.8,6.6,-58,33,279
75.1,7.9,-58,35,278
70,9.8,-57,31,282
68.3,10.2,-57,30,279
65.1,11.6,-56,30,277
59.3,12.2,-57,29,273
56.5,13.4,-55,22,285
53.9,13.8,-55,20,293
50,13.6,-56,22,293
46.8,12.7,-57,25,289
42.6,13.3,-57,27,286
40.6,14.3,-57,29,304
35.2,14.4,-57,30,283
30,13.6,-57,34,279
25.3,13.4,-55,41,277
24.1,13.4,-54,44,280
21,12.9,-50,40,273
20,12.5,-49,40,273
18.3,12.1,-50,40,271
17.5,11.6,-51,41,272
15.9,12.8,-48,45,273
15.2,12.6,-46,45,278
13.3,10.4,-46,44,287
12.7,9.7,-44,42,281
11.6,9.1,-41,43,277
10.7,8.1,-43
10,7.8,-45
9.3,7.2,-43
7,4.8,-32
5,3.2,-22
