
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-04-04,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8320

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-04-04,23:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
265.2,4,290.9,-0.980,285,0,0,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.021,25.8,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
987,16.3,3,7.7,220
952,21.8,0,14,229
850,20.6,-8,17,237
755,18.3,-14,17,245
700,17.6,-18,18,243
617,16.1,-26,19,244
567,17.8,-31,19,245
544,22.1,-31,21,250
521,29,-32,21,251
500,21.3,-33,22,250
458,19.8,-37,22.8,250
439,22.2,-38,25,256
420,22,-39,27,257
385,48.7,-40,32,263
352,61.7,-40,37,272
337,60.5,-40,41,274
323,61.7,-40,41,278
309,36,-41,42,273
300,27.1,-42,43,272
295,22.3,-43,43,271
270,21.7,-47,36,264
236,38.9,-46,33,267
225,39.4,-47,31,263
215,40.9,-48,28,266
200,43,-47,33,271
180,31.3,-47,26,270
172,25.9,-48,27,269
164,23.2,-49,27,272
150,25.8,-50,27,285
130,31.9,-53,27,267
124,38,-53,26,266
119,39.1,-54,24,266
113,37.9,-55,25,270
103,56.8,-55,25,267
100,67.4,-55,26,270
89.5,78.4,-55,24,261
85.4,94.5,-55,19,267
70,131,-55,24,263
67.5,138,-54,19,269
64.4,137,-54,21,267
61.5,132,-55,19,279
58.7,138,-54,23,279
51,130,-54,17,277
50,133,-54,18,274
48.7,135,-53,19,267
46.4,135,-54,16,271
42.3,124,-55,21,279
36.7,119,-54,19,281
35.1,110,-53,18,296
33.5,120,-53,21,291
32,122,-51,22,275
30,118,-52,19,285
27.8,111,-50,20,286
25.4,116,-49,12,301
23.2,103,-51,17,298
22.1,102,-50,17,290
20,99.3,-48,16,299
20.2,98.9,-48,15,291
19.3,101,-47,14,303
16.8,89.6,-50,21,281
14.7,80.1,-44,15,268
11.7,66.6,-44,13,284
10,59,-39,17,276
8.3,52.1,-35,7,248
7,44.1,-34,18,250
6.1,38.5,-31

