
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-02-29,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8315

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-02-29,23:33:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
274.8,4,304,-1.059,322,0,5,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.014,27.35,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
985,1.54,6,16.5,345
951,1.77,5,25,327
883,1.62,1,25,298
850,1.57,0,25,289
700,1.34,-8,22,292
555,1.16,-18,27,285
500,1.45,-24,27,292
433,3.18,-32,31,288
398,1.66,-37,35,288
348,2.24,-45,31,292
333,2.53,-47,32,294
300,3.32,-49,38,303
253,5.5,-46,36,282
231,5.06,-45,34,274
212,4.27,-46,30,271
202,4.08,-46,32,267
200,4.12,-47,33,266
161,5.24,-48,31,266
150,5.81,-48,28,257
140,6.17,-48,27,258
134,7,-48,26,258
128,7.23,-48,26,258
117,6.03,-49,25,259
112,6.4,-49,24,259
100,7.48,-49,23,260
89,8.36,-49,21,261
74.2,11.7,-48,16,260
70,12.1,-48,14,264
64.7,12.6,-48,19,271
61.8,13.1,-48,18,265
59.1,13.2,-48,16,265
56.4,12.5,-47,16,255
53.9,12.2,-47,13,253
50,12.5,-48,10,252
45,12.8,-48,11,266
41.1,11.8,-47,12,230
39.2,11.4,-47,7,260
35.8,13.7,-48,9,249
32.7,12.4,-47,5,238
31.3,11.6,-46,3,266
30,11.6,-46,5,299
27.3,12.2,-46,10,246
23.9,11.6,-45,4,268
21.8,12,-45,2,219
20,11.7,-44,4,297
17.4,10.3,-43,4,345
13.4,7.91,-41,5,255
10,5.99,-39,6,291
7,4.54,-33,8,284
6.7,4.33,-33,13,266
