
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-03-08,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8316

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-03-08,23:15:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
232,4,258.4,-1.060,274,0,5,Dobson,006

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.020,27.56,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1009,1.4,9,13.4,276
1000,1.5,8,15,270
974,1.81,5,20,262
850,1.57,4,27,249
752,1.47,-1,30,248
700,1.5,-4,31,241
671,1.6,-5,33,241
598,2.09,-10,36,239
500,2.3,-18,40,243
416,1.89,-25,48,242
399,2.16,-26,50,240
300,0.8,-39,56,230
271,0.71,-44,56,230
200,0.58,-62,60,231
186,0.76,-65,54,230
161,3.42,-60,51,230
153,3.97,-58,49,230
150,3.94,-57,48,230
140,3.48,-57,46,229
133,3.85,-57,45,229
127,4.67,-56,44,228
121,4.3,-55,43,228
116,4.53,-56,41,228
105,4.21,-56,39,227
100,4.55,-55,38,227
95.7,5.32,-55,36,227
87.1,5.43,-56,34,226
79.2,6.6,-56,31,225
70,9.29,-54,28,225
68.8,9.7,-54,28,224
59.8,10.9,-53,24,224
57.1,12.1,-52,22,223
52.1,12.4,-52,20,223
50,12,-51,19,222
47.5,11.8,-51,17,222
43.3,12.6,-49,7,237
39.5,12.6,-50,12,229
36,12.9,-50,6,226
32.9,13.1,-50,10,223
30,13,-49,6,215
27.4,12.4,-49,5,195
23.9,11.8,-47,3,262
22.8,10.8,-47,3,300
21.8,10.2,-47,6,291
20,10.3,-46,8,278
19.9,10.3,-46,8,277
19.1,11.1,-46,7,266
14.6,7.87,-44,3,233
13.9,7.85,-43,3,224
11.7,6.59,-40,2,101
10,6.02,-38,3,173
7,4.03,-32,8,253
6.9,3.92,-32,8,266
