
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-10-12,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10742

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2005-10-12,23:18:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
235.3,4,289.9,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.165,25.7,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
994,2.3,-19,4,108
957,3,-19,7,46
850,2.7,-21,0,25
813,2.5,-19,2,184
750,2.5,-22,4,256
700,2.6,-24,6,242
561,2.3,-30,17,243
538,2,-32,17,244
500,1.8,-36,18,246
452,1.8,-42,21,242
413,1.6,-47,19,243
343,1.8,-54,20,260
312,1.7,-58,21,260
300,1.7,-60,21,261
284,1.9,-61,22,266
270,2,-62,21,265
258,1.7,-63,24,273
245,2.9,-64,25,271
233,3,-65,26,272
212,4.1,-66,28,269
200,4.8,-67,25,265
182,5,-68,24,269
157,5,-68,27,273
150,4.7,-69,28,273
142,3.4,-69,25,273
135,2.6,-70,21,271
128,2.5,-70,26,277
122,2,-70,30,284
110,2.9,-68,28,275
100,.5,-69,31,279
90.2,1.2,-68,37,274
85.8,1,-67,36,273
77.7,1.9,-66,36,282
74,1.1,-66,39,283
70.4,2.2,-64,42.4,285
70,2.6,-64,43,284
67.1,5.4,-62,46,285
63.9,7.3,-60,48,284
60.9,5,-59,48,282
58.1,5.5,-59,53,282
52.8,4.2,-56,52,285
50.4,3.9,-54,55,277
50,4.2,-53,56,278
48.1,5.9,-52,55,281
45.9,7.7,-49,60,284
43.9,7.8,-46,62,286
42,9.6,-41,63,286
40.2,10.6,-39,71,290
38.4,12.1,-36,74,289
35.3,13.5,-30,83,290
32.5,14.9,-27,85,291
31.1,17.1,-25,86,292
30,18.7,-26,87,293
28.7,19.6,-26,82,293
27.5,19.4,-26,81,292
25.3,17.8,-27,77,287
23.3,16.4,-23,69,294
20,14.7,-23,66,297
17.5,12.8,-22,67,297
16.1,12,-21,63,295
14.9,11.4,-19,60,297
13.7,10.8,-18,57,298
12.7,10.5,-17,55,298
11.7,11.6,-17,53,304
10.8,10.8,-19,62,299
10.4,10.2,-18,53,299
10,9.7,-18,54,298
9.6,9.1,-18,53,300
9.2,8.6,-18,52,301
