
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-03-25,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A16092

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2005-03-25,00:00:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
282.3,4,293.6,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.097,27.70,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
976,1.2,1,13.9,46
942,1.8,-4,18,43
850,1.7,-9,18,45
700,1.4,-19,12,63
609,1.2,-28,14,69
536,1.1,-35,12,72
500,1.1,-38,10,69
450,1.2,-43,15,76
430,1.1,-46,16,81
411,1,-49,18,79
393,1.1,-51,15.4,85
358,1.8,-54,15,71
326,3.6,-54,11,64
300,4.7,-52,4,35
283,5.3,-53,7,83
271,5.3,-51,9,38
258,5.5,-49,2,351
236,4.9,-49,4,66
215,5.6,-48,6,356
206,5.7,-47,7,47
200,5.1,-48,7,333
188,4.8,-48,3,328
179,5.6,-49,6,336
171,5.5,-49,6,323
164,6.9,-49,6,354
156,8.1,-49,7,332
150,8.9,-49,7,309
130,10.7,-49,7,314
125,12,-49,7,303
114,13.4,-49,10,306
104,12.9,-49,9,313
100,13.3,-48,10,305
99.1,13.4,-48,9,302
94.7,12.2,-48,8,317
90.5,10.9,-48,10,312
82.6,10.6,-49,8,300
78.9,10.7,-49,9,313
75.4,11.5,-49,9,305
72.1,12.6,-49,11,314
70,12.9,-49,10,293
65.7,13.3,-50,8,286
57.3,13.3,-50,12,297
54.7,13.4,-50,12,286
52.2,13.4,-50,13,288
50,12.8,-50,13,282
47.7,12.6,-50,10,273
45.5,11.8,-51,8,297
41.5,10.4,-52,11,299
39.6,9.9,-51,11,312
37.8,10,-51,10,295
36.1,9.4,-51,13,298
34.5,10.1,-51,10,284
32.9,11.4,-51,10,301
31.5,10.7,-52,15,290
30,10.9,-52,16,277
28.7,11.7,-51,13,273
27.4,12,-50,14,287
26.2,11.9,-51,13,289
23.8,11.4,-52,14,287
21.7,10.1,-51,12,273
20,8.9,-53,17,276
17.2,7.6,-52,15,274
14.3,6,-50,16,275
13.7,5.9,-51,18,288
11.9,5,-51,19,279
10,4.2,-50,20,259
8.3,3.6,-50,17,268
7,2.9,-48,23,270
5,1.9,-44,23,279
4.8,1.8,-44,23,276
4.4,1.6,-42
