
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-01-19,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,450,Davis,ATA

#INSTRUMENT
Name,Model,Number
ECC,6A,6A14993

#LOCATION
Latitude,Longitude,Height
-68.58,77.97,19

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2005-01-19,11:38:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
228.2,4,272.1,-1.000

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.015,25.33,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
989,1.3,4,3.6,225
920,1.5,-3,1,124
850,1.4,-8,1,104
819,1.3,-10,2,43
758,1.2,-13,2,40
700,1.2,-16,1,170
620,1.3,-22,1,216
572,1.4,-23,1,211
526,1.4,-26,2,182
500,1.5,-29,3,309
484,1.3,-30,3,318
464,.9,-32,4,291
444,.8,-34,2,304
357,.7,-46,3,309
300,.8,-55,5,326
283,2.1,-57,7,327
270,5,-54,6,334
258,6,-51,4,312
235,6,-49,5,279
225,5.8,-48,5,276
215,5.4,-48,5,286
205,5.6,-47,7,292
200,5.6,-47,7,279
196,5.6,-47,6,272
187,5.6,-47,5,293
179,6.2,-46,6,287
171,5.5,-47,6,272
164,5.7,-46,4,254
156,5.8,-45,4,295
150,4.9,-46,3,279
143,4.4,-45,4,286
137,4.7,-45,5,262
131,5.6,-45,4,288
120,7.5,-43,3,259
114,7.7,-43,4,292
109,8.2,-44,5,275
104,8.8,-44,5,273
100,9.3,-43,3,261
95.6,9.9,-42,3.5,245
80.1,11.9,-41,2,258
76.6,11.9,-40,2,269
70,12.4,-40,2,136
67.2,12.4,-41,2,14
64.3,13,-40,2,285
61.5,13.2,-40,1,333
58.9,13.2,-40,2,253
56.3,13.6,-39,1,357
53.9,14,-39,2,38
50,14.3,-38,1,314
47.3,13.5,-38,2,138
45.3,12.6,-39,2,100
43.3,11.4,-39,2,133
41.5,10.9,-39,4,120
39.7,11.1,-39,2,89
38,12.1,-38,2,140
36.4,12.2,-38,3,151
34.8,11.9,-36,3,108
33.4,11.1,-36,5,64
30.6,10,-37,4,75
30,9.9,-36,4,64
29.3,9.8,-36,4,86
28.1,9.4,-36,6,118
26.9,9.3,-36,6,83
25.7,9.5,-36,5,79
24.7,9.3,-35,4,34
23.6,9.4,-34,7,137
21.7,9.8,-34,9,89
20.8,9.2,-34,7,101
20,9,-33,8,104
18.3,7.8,-33,10,88
16.8,7.6,-32,8,93
16.1,7.3,-31,7,109
14.8,7,-29,5,82
14.2,7,-29,6,95
13.6,6.6,-29,5,79
