* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-03-02,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8793

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-03-02,01:23:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
241.3,4,292.7,-1,,0,0
* No dobson reading CF set to 1

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.009,26.9,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1009,1.68,20,5.1,172
1000,1.95,19,7,181
986,2.37,16,8,174
850,2.32,11,9,181
795,2.95,11,4,216
767,2.78,10,5,215
700,2.78,6,10,193
639,2.08,2,10,195
500,1.56,-12,13,198
451,1.41,-18,13,201
383,1.5,-26,10,206
338,1.34,-33,7,218
300,1.73,-40,9,247
284,1.63,-43,11,244
248,2.17,-47,16,243
216,1.6,-53,23,234
200,1.52,-56,23,240
188,1.47,-58,24,222
170,2,-59,18,250
150,2.35,-61,23,249
134,1.98,-63,24,248
121,3.21,-63,19,234
105,3.59,-65,14,260
100,4.7,-66,16,259
95,5.71,-66,16,253
90.4,6.14,-66,15,236
86,5.79,-64,12,233
81.9,4.74,-65,16,240
78,4.65,-65,14,225
70,6.25,-63,12,200
67.3,7.4,-63,9,182
64.1,7.85,-63,5,169
61.1,7.02,-63,5,185
58.2,8.47,-60,3,153
50,9.91,-60,6,96
43.6,10.4,-60,9,101
39.6,11.7,-58,10,78
37.8,11.7,-57,8,72
32.8,12.4,-56,10,102
31.3,12.9,-54,12,108
30,12.9,-53,13,105
28.5,13.3,-53,12,104
27.2,13.3,-52,12,106
26,14.1,-50,14,109
23.7,14.6,-48,15,90
21.6,14.2,-48,15,87
20,13.4,-47,12,107
17.3,12.9,-45,11,79
15.1,11.5,-44,6,104
13.2,11,-42,9,97
12.6,10.7,-40,7,97
12.1,10.7,-40,8,100
10,9.13,-39,11,102
8.9,8.42,-36,11,99
8.2,7.55,-35
