
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-04-18,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8790

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-04-18,02:13:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
246.5,4,274,-0.942,258,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.008,27.9,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1003,1.7,23,5.7,357
1000,1.8,23,6,355
981,2.5,22,7,342
948,2.4,21,8,320
853,2.4,13,13,251
850,2.4,13,13,250
700,2.1,2,13,274
500,1.7,-16,24,268
428,1.5,-24,42,273
394,1.9,-27,44,275
300,1.6,-39,50,271
244,1.5,-51,42,270
222,1.3,-56,38,272
200,1.6,-57,35,272
150,2.2,-58,19,280
145,2.3,-59,17,296
126,1.6,-60,21,276
114,1.9,-62,17,284
100,2.3,-64,11,262
93.8,3.1,-64,6,267
85.1,3.7,-63,6,352
77.3,5.5,-60,7,321
73.6,5.6,-61,5,267
70,6.2,-61,2,329
66.8,7.3,-60,3,16
63.7,7.6,-60,6,346
50,11.4,-57,6,29
47.8,12,-56,5,15
45.6,11.9,-56,4,13
43.5,12.3,-56,2,55
39.6,12.1,-56,3,72
36,12.8,-54,3,6
34.4,12.6,-55,4,317
30,14,-53,2,89
28.5,14.1,-52,1,134
26,13.8,-52,2,70
23.7,14.1,-52,2,272
21.6,12.6,-52,4,150
20,11.9,-51,3,106
18,11,-50,6,146
15,10.3,-48,7,120
12.5,8.9,-48,4,61
10.9,7.9,-46,6,91
10,7.5,-46,4,41
9.1,7,-44,4,260
8.7,6.6,-42,3,123
7,5.4,-41
5.4,4.2,-39
5,4.2,-38
4.9,4,-37

