* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-03-29,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A10215

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-03-29,02:27:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
231.9,4,268.3,-0.943,253,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.012,26.8,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1013,0.12,16,3.1,202
1000,0.16,14,3,203
955,0.21,10,4,176
921,0.76,8,4,183
850,1.98,9,2,187
700,1.77,2,5,176
614,1.82,-5,5,250
590,1.92,-7,7,261
525,1.59,-14,9,254
500,1.74,-17,9,240
429,2.01,-26,11,241
395,1.94,-30,13,232
347,1.35,-38,15,243
332,1.43,-40,16,239
318,1.89,-42,15,227
300,1.24,-44,15,219
265,1.15,-51,15,225
242,1.84,-54,21,207
231,1.36,-55,22,204
220,1.83,-57,22,202
200,2.04,-58,18,217
191,2.97,-56,15,236
165,2.76,-58,22,257
150,3,-57,18,255
130,2.32,-59,19,266
118,2.88,-61,17,266
113,4.71,-60,18.6,251
108,4.2,-60,13,257
103,2.88,-61,15,270
100,2.86,-62,16,267
84.5,4.47,-62,11,269
80.5,4.22,-63,8,279
70,5.85,-62,9,269
63.1,6.6,-62,5,247
54.6,8.93,-60,4,280
50,11.7,-59,6,286
49.6,11.9,-59,6,281
45.1,11.1,-59,5,232
43,11.7,-59,4,242
39.1,11.5,-58,6,258
37.2,11.3,-58,7,242
32.3,12.4,-56,4,276
30.8,11.6,-56,2,214
30,12.1,-55,2,147
29.4,12.4,-54,2,71
26.8,11.4,-54,2,275
25.6,12,-52,3,245
24.4,12.1,-52,3,217
22.2,13.1,-52,2,289
21.2,11.4,-51,2,226
20.3,10.8,-50,3,168
20,11.1,-50,2,159
19.4,11.9,-50,2,153
17.7,11.4,-49,2,297
16.9,11,-48,3,278
16.1,10.8,-46,5,289
14.1,9.92,-44,6,293
13.5,9.41,-43,6,276
10,7.43,-41,13,280
9.1,7.02,-40,15,283
7,5.72,-37,14,281
6.4,5.31,-37,14,280
