* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-03-06,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8797

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-03-06,03:10:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
225.3,4,283.6,-0.966,274,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.019,28.15,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1003,3.42,28,3.1,50
1000,3.46,28,3,46
981,3.72,26,3,31
916,3.69,20,3,37
850,3.54,14,2,93
766,3.49,7,5,191
738,2.83,7,3,140
700,2.43,5,2,153
661,2,2,3,117
614,2.44,0,4,88
591,2.22,-2,5,80
548,3.14,-6,4,132
527,2.92,-8,4,159
500,1.66,-11,5,182
468,1.38,-15,6,190
432,1.25,-20,7,196
382,1.3,-27,10,203
367,1.53,-29,9,193
352,1.82,-31,10,191
300,1.48,-40,10,181
283,1.41,-44,11,189
258,1.22,-49,15,200
225,1.18,-56,15,205
200,2.05,-58,14,202
195,2.33,-58,14,201
177,2.24,-56,14,198
161,2.31,-57,13,194
150,1.96,-57,13,192
140,1.9,-58,13,190
115,2.03,-63,12,183
110,2.18,-64,12,182
100,2.65,-64,12,179
94.8,3.01,-64,11,177
81.8,3.5,-64,11,172
74.2,4.26,-64,10,169
70,4.89,-63,10,167
61.1,7.01,-61,10,163
58.2,7.15,-61,9,161
55.5,8.26,-60,9,160
52.9,9.39,-58,9,158
50,9.62,-58,9,156
45.8,9.68,-59,8,154
41.6,11.2,-56,8,150
37.9,11.6,-56,8,147
34.5,10.9,-55,7,144
32.9,11,-54,7,143
31.4,12.6,-53,7,141
30,13,-53,7,139
28.6,12.9,-54,6,138
26.1,13.6,-51,6,135
21.7,14,-47,5,128
20.7,14.3,-45,5,127
20,14.3,-45,5,126
17.3,13.4,-45
15.1,12.1,-44
14.5,12.1,-45
13.2,11.3,-44
12.7,11,-44
11.1,10.2,-43
10,9.08,-40
9.3,8.44,-39
