* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-01-03,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8796

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-01-03,01:35:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
226.3,4,291,-0.921,268,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.011,27.4,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1003,3.4,28,6.2,167
1000,3.56,27,6,173
982,4.55,24,7,209
916,4.79,20,6,282
885,5,20,7,326
850,4.18,17,9,317
700,2.67,7,16,293
663,3.59,4,13,286
639,3.8,2,13,276
616,2.62,0,15,272
593,2.63,-2,15,275
571,2.6,-4,14,282
529,2.58,-9,16,275
500,2.41,-12,15,285
470,2.61,-15,13,279
416,2.37,-22,15,286
400,2.02,-25,15,293
368,2.2,-30,17,292
324,1.78,-37,18,288
300,1.56,-42,19,282
271,1.44,-47,23,287
225,2.11,-54,26,290
200,3.31,-54,22,289
196,3.5,-54,22,287
187,3.55,-54,23,286
162,2.65,-55,29,277
150,1.93,-56,22,279
128,1.69,-61,16,280
122,1.99,-62,16,301
100,2.3,-67,8,285
90.6,2.73,-69,5,333
82,3.76,-67,9,312
74.2,3.57,-68,7,273
70,4.16,-68,2,207
63.9,7.34,-65,5,121
58,8.25,-61,6,91
55.2,8.25,-61,5,85
50,10.3,-59,8,92
45.6,11.4,-58,9,66
41.5,12.2,-56,10,72
37.8,12.3,-55,10,79
36,13,-54,7,68
34.4,13.1,-54,7,84
32.8,12.8,-53,9,84
31.3,12.5,-52,13,64
30,12.5,-52,12,63
26,12.3,-51,13,64
24.9,12.4,-51,12,69
23.7,13.8,-50,12,80
20.7,13.6,-48,13,73
20,13.9,-47,12,85
18.9,14.1,-45,16,101
17.3,13.1,-43,19,95
16.5,13.4,-41,21,97
14.5,12.3,-38,22,105
13.9,11.6,-37,22,107
12.7,11.1,-35,21,98
11.7,10.2,-33,22,82
10.7,9.6,-33,20,81
