* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-04-20,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7266

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-04-20,02:14:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
263.9,4,308,-0.942,290,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.003,26.1,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1006,1.77,17,4.6,242
1000,1.82,16,6,244
949,2.21,11,8,273
850,2.43,5,11,316
820,2.42,2,11,308
733,1.91,-2,10,260
700,1.99,-4,11,268
679,2.33,-4,14,255
654,1.94,-5,13.8,260
629,1.78,-8,16,255
605,1.89,-9,17,256
560,2.3,-13,17,257
500,2.43,-18,17,262
458,1.71,-22,18,264
388,1.34,-32,21,266
372,1.54,-34,21,265
341,1.05,-38,23,260
312,0.97,-42,25,256
300,1.32,-44,27,256
285,1.4,-47,29,255
249,1.48,-53,30,257
226,0.71,-56,36,257
200,1.36,-59,35,257
187,1.58,-59,38,253
170,2.47,-60,35,262
154,2.16,-61,41,255
150,2.48,-61,40,252
140,2.68,-62,32,256
127,3.29,-61,31,261
110,3.67,-63,30,268
100,4.9,-62,31,260
82.2,7.29,-59,22,254
78.4,8.57,-58,16,258
71.3,8.92,-58,14,271
70,9.17,-59,14,275
67.9,9.58,-59,13,269
64.8,10.9,-59,13,264
58.9,13.9,-56,19,278
56.2,14.2,-54,20,269
50,13.7,-54,14,256
48.8,13.7,-54,13,255
46.6,13.8,-54,11,270
40.5,13.2,-51,15,296
37,13.8,-50,8,311
33.7,14.2,-52,12,274
32.2,14.2,-50,12,263
30,15.1,-49,5,244
28.1,16,-50,4,268
24.5,15.1,-50,4,284
20,13.5,-48,6,335
17.8,11.7,-48,4,251
14.8,10.9,-47,4,307
14.2,10.5,-47,5,295
12.4,9.34,-46,9,276
10,7.69,-43,6,284
7.9,6.31,-41,8,280
