* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-08-03,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7305

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-08-03,01:48:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
294.1,4,319.6,-0.945,302,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.009,26.4,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1016,1.79,16,5.1,343
1000,2.09,14,7,329
958,2.66,13,9,308
924,2.86,12,9,282
850,2.73,6,8,261
769,2.88,0,7,203
700,2.69,-3,6,288
500,2.13,-22,4,320
444,1.76,-27,9,270
408,1.48,-32,10,284
343,1.31,-41,14,271
314,1.51,-45,16,270
300,1.25,-47,21,271
274,1.87,-50,26,267
227,1.52,-59,28,273
200,2.19,-59,31,272
179,3.1,-56,32,270
155,3.08,-56,30,275
150,3.73,-56,30,270
148,4.01,-55,29,267
135,2.93,-57,24,276
122,3.91,-57,22,284
111,5.54,-57,20,262
106,5.12,-57,17,269
101,6.13,-57,14,274
100,5.85,-57,14,281
96.6,5.1,-57,17,296
92.1,6.93,-55,19,295
87.9,9.17,-55,18,280
80,7.38,-54,13,243
70,8.63,-55,3,315
60.4,10.8,-54,6,256
55.1,15.3,-52,3,39
50,15.9,-52,5,12
47.9,16,-52,4,5
45.7,17.8,-51,4,356
39.8,18.5,-52,3,134
33.1,16.5,-51,4,57
30,15.8,-51,7,69
27.5,15.1,-51,8,53
24,13.2,-50,6,60
22.9,12.8,-50,6,28
20.9,12.6,-49,4,112
20,11.7,-49,4,118
10,7.1,-46,7,94
9.2,6.68,-45,7,110
8.8,6.88,-46,7,118
7,5.56,-47,16,197
6.1,4.6,-48,19,200
5.1,3.55,-48,28,204
