* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-09-26,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8763

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-09-26,00:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
336.8,4,370.3,-0.959,353,0,4,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.030,26.14,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1002,0.59,0,0,0
1000,0.6,0,0,0
979,0.7,-2,2,93
907,3.69,-2,3,93
850,4.44,-4,6,335
841,4.53,-4,6,337
779,3.99,-6,12,311
700,3.94,-8,13,281
642,3.78,-13,8,282
618,3.49,-15,8,258
500,3.54,-26,14,288
464,3.65,-30,17,296
327,2.5,-48,29,299
300,2.57,-52,37,291
272,2.25,-57,40,288
247,4.18,-59,26,288
236,4.21,-59,24,285
214,4.51,-60,21,278
204,5.22,-60,20,274
200,5.07,-60,19,273
185,4.78,-59,17,266
176,5.1,-57,22,274
160,2.66,-58,21,271
150,2.65,-59,16,260
139,2.78,-60,17,269
132,3.65,-60,18,260
109,5.22,-59,14,248
104,4.36,-59,10,268
100,4.93,-60,11,284
90.2,5.28,-61,8,287
81.9,7.41,-62,8,260
70,11.2,-60,11,249
55.8,15.9,-59,5,128
53.2,17.7,-58,6,111
50,18.6,-57,7,89
48.4,18.9,-57,8,55
46.1,18.1,-58,6,51
38.2,17.9,-53,11,72
36.4,18,-54,13,73
34.8,17.4,-55,15,67
31.7,17.1,-53,13,71
30,16.7,-53,15,77
22.9,15,-48,26,81
20,16.4,-48,28,87
18.2,14.7,-48,28,91
17.4,13.2,-48,29,88
15.2,12.3,-48,30,87
13.9,11,-47,32,84
13.3,10.8,-47,36,85
11.6,9.91,-48,37,82
11.1,9.9,-48,36,90
10,7.85,-48,41,91
7.7,6.14,-46,47,90
7.4,6.06,-45,45,89
7,5.67,-45,46,95
6.1,4.71,-45,54,107
