
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-02-04,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7282

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-02-04,01:33:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
218.7,4,260.3,-0.953,248,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.006,27.4,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
999,3.74,33,6.2,344
978,4.75,32,11,343
914,4.07,27,19,328
850,3.11,24,20,321
700,2.55,9,18,316
500,2.02,-10,18,282
456,1.81,-13,19,281
421,2.07,-16,18,277
343,1.96,-27,23,260
329,2.39,-28,21,249
300,1.81,-32,27,244
255,1.84,-41,28,242
200,1.37,-53,30,254
150,1.13,-65,27,262
119,0.96,-71,21,257
100,1.46,-73,18,272
83.2,2.44,-75,12,285
70,4.33,-70,5,298
64.5,4.74,-70,7,307
52.9,7.58,-64,2,17
50,9.38,-61,4,48
41.6,10.8,-58,5,22
39.6,11.5,-57,4,23
37.8,10.9,-57,2,44
32.8,12,-55,4,108
30,12.1,-54,6,125
27.2,12.8,-53,4,89
26,12.9,-52,5,90
22.6,11.3,-51,7.6,90
21.6,11.2,-51,6,76
20,12.3,-48,5,123
18.8,13.2,-46,8,126
18,12.7,-45,10,102
17.2,12.6,-44,10,98
15.1,11.4,-43,15.9,87
11.5,9.73,-40,18,78
10,8.44,-37,17,89
7.5,6.29,-28,18,77
