* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-08-11,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7304

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-08-11,03:12:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
252,4,337.2,-0.955,322,0,4,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.003,26.6,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012,1.9,12,5.1,212
1000,2.17,11,6,211
954,2.79,6,7,205
886,3.17,1,9,216
850,3.03,-1,10,233
762,2.84,0,10,193
700,2.53,-3,12,202
630,2.33,-9,11,211
583,2.16,-13,11,200
538,2.17,-18,7,199
500,1.98,-22,7,211
369,1.35,-39,8,198
338,1.5,-43,11,167
300,1.33,-49,10,143
282,1.48,-52,8,176
269,1.92,-54,8,214
257,3.66,-53,13,260
245,4.72,-53,20,275
234,4.24,-54,24,273
200,5.53,-53,32,279
185,5.86,-54,32,281
161,5.51,-57,37,277
153,5.21,-57,35,271
150,5.35,-57,32,270
133,5.96,-56,32,276
127,6.81,-55,32,284
121,7.35,-56,34,280
116,7.25,-57,36,273
105,4.13,-56,28,272
100,5.23,-58,28,272
95.5,7.61,-58,27,275
91.1,5.41,-58,28,273
82.8,7.57,-57,23,275
71.8,9.07,-57,21,274
70,8.87,-58,20,277
65.3,6.81,-59,20,275
62.2,7.34,-58,20,273
56.6,9.61,-55,19,279
50,11.4,-56,17,271
46.9,12.9,-57,18,286
42.7,14.6,-56,20,285
40.7,15.8,-54,20,283
38.9,16,-53,20,265
37.1,16.4,-54,22,257
35.4,16.2,-54,21,262
33.8,16.4,-52,19,271
30,15.4,-52,20,282
24.4,14.8,-48,24,283
22.3,14.6,-47,27,286
20.4,14.8,-46,28,287
20,14.6,-45,29,287
18.6,14.5,-45,31,282
16.3,12.9,-46,32,277
15.6,12.3,-46,33,280
14.2,12,-44,32,274
