
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-01-19,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7278

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-01-19,01:05:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
230.0,4,278.8,-0.954,266,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.009,26.5,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
994,1.14,22,4.6,218
973,1.63,19,5,227
906,2,13,7,235
850,2,10,9,236
814,1.99,13,12,240
785,2.7,14,12,231
700,3.54,12,13,269
680,3.63,10,15,261
610,1.83,4,16,255
588,1.89,2,19,251
566,3.15,1,21,242
500,3.2,-6,19,235
353,2.04,-28,25,230
311,2.01,-35,31,228
300,1.85,-37,33,231
273,1.76,-41,36,228
249,1.18,-46,41,224
228,2.08,-48,42,224
200,2.05,-51,36,221
150,1.65,-63,25,248
135,2.06,-65,20,249
122,1.66,-69,24,267
100,3.01,-67,18,268
90.8,3.46,-66,6,299
82.2,3.37,-70,7,265
70,5.53,-67,5,165
67.3,6.31,-65,6,60
64.1,6.76,-65,4,6
61,7.83,-63,2,28
58.1,8.01,-62,2,88
50,9.87,-60,6,132
45.7,10.7,-59,9,104
39.6,12,-57,8,19
36,12.4,-56,6,80
34.3,12,-57,7,71
32.7,10.4,-56,6,93
30,12.8,-53,7,95
29.8,13,-53,6,93
28.5,12.6,-52,7,76
27.2,13.7,-50,8,93
26,13.9,-49,9,90
24.8,13.4,-50,10,89
20,13.1,-46,7,57
15.8,12.1,-45,11,86
13.2,10.7,-41,19,82
10,8.47,-37,15,81
8.5,7.2,-35,18,109
