
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-02-18,ABM,1.0,Ozone Monitoring

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7273

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-02-18,01:05:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
238.9,4,275.5,-0.936,258,0,0,Dobson,115

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.003,27.0,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1004,2.54,30,5.7,339
1000,3.03,30,6,341
983,5.44,31,7,343
950,5.28,28,8,347
850,4.25,19,6,336
770,3.99,11,1,213
700,3.19,5,5,46
665,3.15,1,5,59
550,2.61,-9,4,292
529,3.12,-8,6,229
500,2.89,-10,6,263
470,2.56,-13,5,259
434,3.27,-16,7,231
417,2.27,-18,8,232
401,2.08,-20,11,226
355,2.63,-27,12,235
326,2.34,-32,13,246
300,2.58,-36,17,225
286,2.69,-37,19,226
240,0.9,-43,35,216
220,0.98,-46,37,223
210,0.7,-49,38,225
200,0.79,-50,37,228
150,0.97,-61,31,226
100,1.78,-72,17,238
83,3.27,-69,11,237
78.9,3.3,-69,9,251
70,4.35,-68,6,205
64.6,5.24,-68,3,140
58.4,7.38,-66,6,344
55.7,7.31,-64,7,328
50,8.31,-62,4,77
48.1,8.64,-62,2,49
45.8,9.82,-61,3,91
43.6,9.9,-60,5,119
39.7,11.5,-57,8,100
37.8,11.9,-56,10,87
34.4,11.7,-56,9,91
32.8,12.1,-56,9,85
31.3,12.3,-56,9,74
30,11.6,-55,8,71
28.5,11,-54,8,86
24.8,13.2,-52,7,86
22.6,13.7,-49,8.9,113
21.6,14.2,-47,9,113
20,14.2,-46,11,110
17.3,12.7,-44,12,91
15.8,12.3,-43,12,91
10,8.74,-36,13,84
7,6.13,-31,16,68
6.4,5.55,-28,13,86
