* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-09-27,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7308

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-09-27,03:16:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
314.6,4,353.8,-0.978,346,0,4,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.023,27.04,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
996,3.24,19,9.8,346
908,4.58,16,13,304
850,4.46,11,12,292
786,4.21,5,11,290
758,4.33,3,14,286
703,4.32,0,14,294
700,4.31,-1,14,294
652,4.14,-5,15,300
604,4.53,-9,12,295
537,3.27,-12,16,281
500,3.61,-16,20,282
496,3.62,-17,19,283
372,2.98,-30,19,265
328,1.59,-35,25,265
300,1.4,-39,28,268
275,1.14,-44,30,264
251,1.02,-49,28,262
229,1.19,-55,29,268
218,1.04,-57,30,273
200,1.21,-62,29,273
198,1.25,-63,29,272
189,3.44,-62,26,260
172,4.57,-58,24,256
156,2.86,-59,25,258
150,2.66,-60,28,261
142,2.83,-60,28,255
135,5.24,-59,27,260
123,6.76,-56,19,262
112,3.92,-56,24,267
107,4.27,-57,21,251
100,5.77,-57,12,261
97.1,6.01,-57,12,280
88.2,6.72,-59,23,272
84.1,8.26,-57,15,260
73,11.2,-56,12,262
70,11.3,-57,9,285
60.4,14.1,-55,7,263
55,17.2,-52,7,250
50,17.6,-51,6,229
45.8,18,-50,3,59
43.7,18,-49,4,66
41.8,17.8,-48,4,68
38.1,17.5,-47,8,62
30,15.6,-46,10,75
29.1,15.7,-45,10,83
26.6,15.2,-44,16,96
23.3,16,-44,19,97
21.3,13.9,-44,20,92
20,13.2,-44,23,88
17.8,12.3,-43,24,98
15.6,11.1,-42,29,96
14.9,11.2,-42,32,97
11.9,8.76,-41,38,96
11.4,9.11,-41,38,90
10,7.68,-40,42,99
10.5,8.48,-40,40,95
9.6,7.56,-39,44,101
8.4,6.44,-37,47,98
7.4,5.71,-38,53,102
