* UPDATE NOTICE: The Ozone Partial Pressure (O3PartialPressure) data contained within this
* file were originally submitted in the units of nbar and have been adjusted by the WOUDC
* into mPa. - WOUDC, January 2002

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2000-04-13,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,394,Broadmeadows,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A7268

#LOCATION
Latitude,Longitude,Height
-37.68,144.95,110

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2000-04-13,01:41:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
227.9,4,266.7,-0.945,252,0,0,Dobson,105

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80,,0.003,26.7,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1004,2.21,22,6.7,11
1000,2.32,21,7,17
982,2.82,19,8,29
948,2.59,16,10,35
850,2.64,8,14,24
821,2.72,6,16,19
792,2.59,6,12,8
700,2.42,1,10,33
633,2.29,-2,12,4
565,2.34,-7,6,327
544,2.2,-9,5,289
500,1.94,-13,6,296
446,2.32,-19,7,298
411,1.95,-22,8,260
334,1.6,-36,7,253
300,1.58,-42,8,244
267,1.36,-48,16,256
232,1.26,-56,21,258
211,2.13,-58,22,255
200,2.25,-57,24,255
192,2.42,-56,26,255
175,2.03,-56,24,251
167,2.19,-57,25,251
150,1.99,-58,26,264
138,1.84,-60,29,265
100,2.47,-65,13,263
88.9,3.42,-66,19,290
70,6.85,-63,9,228
66.3,7.1,-62,6,251
60.1,7.21,-62,7,253
54.6,8.84,-59,7,240
50,9.69,-58,6,308
45.1,10.6,-58,8,268
43,11.4,-58,7,257
39.1,12.4,-57,6,250
35.6,12.2,-55,5,304
34,12.3,-56,9,275
30.9,11.3,-58,7,244
30,10.8,-57,7,262
28.1,10.4,-55,9,257
26.8,11.3,-52,7,228
25.6,12.3,-52,4,259
24.4,12,-51,2,287
23.3,13,-51,4,263
21.3,13.2,-50,4,288
20,12.5,-50,7,276
18.6,11.9,-49,9,258
16.9,11.5,-46,8,242
15.5,10.3,-46,6,251
14.8,10.4,-46,4,269
12.4,8.98,-47,12,286
10,7.77,-45,13,276
7.2,5.6,-40,18,285
